,Div,Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR
1736,E0,201617,24/09/2016,Bournemouth,Everton,1,0,H,1,0,H
1737,E0,201617,24/09/2016,Liverpool,Hull,5,1,H,3,0,H
1738,E0,201617,24/09/2016,Man United,Leicester,4,1,H,4,0,H
1739,E0,201617,24/09/2016,Middlesbrough,Tottenham,1,2,A,0,2,A
1740,E0,201617,24/09/2016,Stoke,West Brom,1,1,D,0,0,D
1741,E0,201617,24/09/2016,Sunderland,Crystal Palace,2,3,A,1,0,H
1742,E0,201617,24/09/2016,Swansea,Man City,1,3,A,1,1,D
1743,E0,201617,25/09/2016,West Ham,Southampton,0,3,A,0,1,A
1744,E0,201617,26/09/2016,Burnley,Watford,2,0,H,1,0,H
1745,E0,201617,30/09/2016,Everton,Crystal Palace,1,1,D,1,0,H
1746,E0,201617,01/10/2016,Hull,Chelsea,0,2,A,0,0,D
1747,E0,201617,01/10/2016,Sunderland,West Brom,1,1,D,0,1,A
1748,E0,201617,01/10/2016,Swansea,Liverpool,1,2,A,1,0,H
1749,E0,201617,01/10/2016,Watford,Bournemouth,2,2,D,0,1,A
1750,E0,201617,01/10/2016,West Ham,Middlesbrough,1,1,D,0,0,D
1751,E0,201617,02/10/2016,Burnley,Arsenal,0,1,A,0,0,D
1752,E0,201617,02/10/2016,Leicester,Southampton,0,0,D,0,0,D
1753,E0,201617,02/10/2016,Man United,Stoke,1,1,D,0,0,D
1754,E0,201617,02/10/2016,Tottenham,Man City,2,0,H,2,0,H
1755,E0,201617,15/10/2016,Arsenal,Swansea,3,2,H,2,1,H
1756,E0,201617,15/10/2016,Bournemouth,Hull,6,1,H,3,1,H
1757,E0,201617,15/10/2016,Chelsea,Leicester,3,0,H,2,0,H
1758,E0,201617,15/10/2016,Crystal Palace,West Ham,0,1,A,0,1,A
1759,E0,201617,15/10/2016,Man City,Everton,1,1,D,0,0,D
1760,E0,201617,15/10/2016,Stoke,Sunderland,2,0,H,2,0,H
1761,E0,201617,15/10/2016,West Brom,Tottenham,1,1,D,0,0,D
1762,E0,201617,16/10/2016,Middlesbrough,Watford,0,1,A,0,0,D
1763,E0,201617,16/10/2016,Southampton,Burnley,3,1,H,0,0,D
1764,E0,201617,17/10/2016,Liverpool,Man United,0,0,D,0,0,D
1765,E0,201617,22/10/2016,Arsenal,Middlesbrough,0,0,D,0,0,D
1766,E0,201617,22/10/2016,Bournemouth,Tottenham,0,0,D,0,0,D
1767,E0,201617,22/10/2016,Burnley,Everton,2,1,H,1,0,H
1768,E0,201617,22/10/2016,Hull,Stoke,0,2,A,0,1,A
1769,E0,201617,22/10/2016,Leicester,Crystal Palace,3,1,H,1,0,H
1770,E0,201617,22/10/2016,Liverpool,West Brom,2,1,H,2,0,H
1771,E0,201617,22/10/2016,Swansea,Watford,0,0,D,0,0,D
1772,E0,201617,22/10/2016,West Ham,Sunderland,1,0,H,0,0,D
1773,E0,201617,23/10/2016,Chelsea,Man United,4,0,H,2,0,H
1774,E0,201617,23/10/2016,Man City,Southampton,1,1,D,0,1,A
1775,E0,201617,29/10/2016,Crystal Palace,Liverpool,2,4,A,2,3,A
1776,E0,201617,29/10/2016,Man United,Burnley,0,0,D,0,0,D
1777,E0,201617,29/10/2016,Middlesbrough,Bournemouth,2,0,H,1,0,H
1778,E0,201617,29/10/2016,Sunderland,Arsenal,1,4,A,0,1,A
1779,E0,201617,29/10/2016,Tottenham,Leicester,1,1,D,1,0,H
1780,E0,201617,29/10/2016,Watford,Hull,1,0,H,0,0,D
1781,E0,201617,29/10/2016,West Brom,Man City,0,4,A,0,2,A
1782,E0,201617,30/10/2016,Everton,West Ham,2,0,H,0,0,D
1783,E0,201617,30/10/2016,Southampton,Chelsea,0,2,A,0,1,A
1784,E0,201617,31/10/2016,Stoke,Swansea,3,1,H,1,1,D
1785,E0,201617,05/11/2016,Bournemouth,Sunderland,1,2,A,1,1,D
1786,E0,201617,05/11/2016,Burnley,Crystal Palace,3,2,H,2,0,H
1787,E0,201617,05/11/2016,Chelsea,Everton,5,0,H,3,0,H
1788,E0,201617,05/11/2016,Man City,Middlesbrough,1,1,D,1,0,H
1789,E0,201617,05/11/2016,West Ham,Stoke,1,1,D,0,0,D
1790,E0,201617,06/11/2016,Arsenal,Tottenham,1,1,D,1,0,H
1791,E0,201617,06/11/2016,Hull,Southampton,2,1,H,0,1,A
1792,E0,201617,06/11/2016,Leicester,West Brom,1,2,A,0,0,D
1793,E0,201617,06/11/2016,Liverpool,Watford,6,1,H,3,0,H
1794,E0,201617,06/11/2016,Swansea,Man United,1,3,A,0,3,A
1795,E0,201617,19/11/2016,Crystal Palace,Man City,1,2,A,0,1,A
1796,E0,201617,19/11/2016,Everton,Swansea,1,1,D,0,1,A
1797,E0,201617,19/11/2016,Man United,Arsenal,1,1,D,0,0,D
1798,E0,201617,19/11/2016,Southampton,Liverpool,0,0,D,0,0,D
1799,E0,201617,19/11/2016,Stoke,Bournemouth,0,1,A,0,1,A
1800,E0,201617,19/11/2016,Sunderland,Hull,3,0,H,1,0,H
1801,E0,201617,19/11/2016,Tottenham,West Ham,3,2,H,0,1,A
1802,E0,201617,19/11/2016,Watford,Leicester,2,1,H,2,1,H
1803,E0,201617,20/11/2016,Middlesbrough,Chelsea,0,1,A,0,1,A
1804,E0,201617,21/11/2016,West Brom,Burnley,4,0,H,3,0,H
1805,E0,201617,26/11/2016,Burnley,Man City,1,2,A,1,1,D
1806,E0,201617,26/11/2016,Chelsea,Tottenham,2,1,H,1,1,D
1807,E0,201617,26/11/2016,Hull,West Brom,1,1,D,0,1,A
1808,E0,201617,26/11/2016,Leicester,Middlesbrough,2,2,D,1,1,D
1809,E0,201617,26/11/2016,Liverpool,Sunderland,2,0,H,0,0,D
1810,E0,201617,26/11/2016,Swansea,Crystal Palace,5,4,H,1,1,D
1811,E0,201617,27/11/2016,Arsenal,Bournemouth,3,1,H,1,1,D
1812,E0,201617,27/11/2016,Man United,West Ham,1,1,D,1,1,D
1813,E0,201617,27/11/2016,Southampton,Everton,1,0,H,1,0,H
1814,E0,201617,27/11/2016,Watford,Stoke,0,1,A,0,1,A
1815,E0,201617,03/12/2016,Crystal Palace,Southampton,3,0,H,2,0,H
1816,E0,201617,03/12/2016,Man City,Chelsea,1,3,A,1,0,H
1817,E0,201617,03/12/2016,Stoke,Burnley,2,0,H,2,0,H
1818,E0,201617,03/12/2016,Sunderland,Leicester,2,1,H,0,0,D
1819,E0,201617,03/12/2016,Tottenham,Swansea,5,0,H,2,0,H
1820,E0,201617,03/12/2016,West Brom,Watford,3,1,H,2,0,H
1821,E0,201617,03/12/2016,West Ham,Arsenal,1,5,A,0,1,A
1822,E0,201617,04/12/2016,Bournemouth,Liverpool,4,3,H,0,2,A
1823,E0,201617,04/12/2016,Everton,Man United,1,1,D,0,1,A
1824,E0,201617,05/12/2016,Middlesbrough,Hull,1,0,H,0,0,D
1825,E0,201617,10/12/2016,Arsenal,Stoke,3,1,H,1,1,D
1826,E0,201617,10/12/2016,Burnley,Bournemouth,3,2,H,2,1,H
1827,E0,201617,10/12/2016,Hull,Crystal Palace,3,3,D,1,0,H
1828,E0,201617,10/12/2016,Leicester,Man City,4,2,H,3,0,H
1829,E0,201617,10/12/2016,Swansea,Sunderland,3,0,H,0,0,D
1830,E0,201617,10/12/2016,Watford,Everton,3,2,H,1,1,D
1831,E0,201617,11/12/2016,Chelsea,West Brom,1,0,H,0,0,D
1832,E0,201617,11/12/2016,Liverpool,West Ham,2,2,D,1,2,A
1833,E0,201617,11/12/2016,Man United,Tottenham,1,0,H,1,0,H
1834,E0,201617,11/12/2016,Southampton,Middlesbrough,1,0,H,0,0,D
1835,E0,201617,13/12/2016,Bournemouth,Leicester,1,0,H,1,0,H
1836,E0,201617,13/12/2016,Everton,Arsenal,2,1,H,1,1,D
1837,E0,201617,14/12/2016,Crystal Palace,Man United,1,2,A,0,1,A
1838,E0,201617,14/12/2016,Man City,Watford,2,0,H,1,0,H
1839,E0,201617,14/12/2016,Middlesbrough,Liverpool,0,3,A,0,1,A
1840,E0,201617,14/12/2016,Stoke,Southampton,0,0,D,0,0,D
1841,E0,201617,14/12/2016,Sunderland,Chelsea,0,1,A,0,1,A
1842,E0,201617,14/12/2016,Tottenham,Hull,3,0,H,1,0,H
1843,E0,201617,14/12/2016,West Brom,Swansea,3,1,H,0,0,D
1844,E0,201617,14/12/2016,West Ham,Burnley,1,0,H,1,0,H
1845,E0,201617,17/12/2016,Crystal Palace,Chelsea,0,1,A,0,1,A
1846,E0,201617,17/12/2016,Middlesbrough,Swansea,3,0,H,2,0,H
1847,E0,201617,17/12/2016,Stoke,Leicester,2,2,D,2,0,H
1848,E0,201617,17/12/2016,Sunderland,Watford,1,0,H,0,0,D
1849,E0,201617,17/12/2016,West Brom,Man United,0,2,A,0,1,A
1850,E0,201617,17/12/2016,West Ham,Hull,1,0,H,0,0,D
1851,E0,201617,18/12/2016,Bournemouth,Southampton,1,3,A,1,1,D
1852,E0,201617,18/12/2016,Man City,Arsenal,2,1,H,0,1,A
1853,E0,201617,18/12/2016,Tottenham,Burnley,2,1,H,1,1,D
1854,E0,201617,19/12/2016,Everton,Liverpool,0,1,A,0,0,D
1855,E0,201617,26/12/2016,Arsenal,West Brom,1,0,H,0,0,D
1856,E0,201617,26/12/2016,Burnley,Middlesbrough,1,0,H,0,0,D
1857,E0,201617,26/12/2016,Chelsea,Bournemouth,3,0,H,1,0,H
1858,E0,201617,26/12/2016,Hull,Man City,0,3,A,0,0,D
1859,E0,201617,26/12/2016,Leicester,Everton,0,2,A,0,0,D
1860,E0,201617,26/12/2016,Man United,Sunderland,3,1,H,1,0,H
1861,E0,201617,26/12/2016,Swansea,West Ham,1,4,A,0,1,A
1862,E0,201617,26/12/2016,Watford,Crystal Palace,1,1,D,0,1,A
1863,E0,201617,27/12/2016,Liverpool,Stoke,4,1,H,2,1,H
1864,E0,201617,28/12/2016,Southampton,Tottenham,1,4,A,1,1,D
1865,E0,201617,30/12/2016,Hull,Everton,2,2,D,1,1,D
1866,E0,201617,31/12/2016,Burnley,Sunderland,4,1,H,1,0,H
1867,E0,201617,31/12/2016,Chelsea,Stoke,4,2,H,1,0,H
1868,E0,201617,31/12/2016,Leicester,West Ham,1,0,H,1,0,H
1869,E0,201617,31/12/2016,Liverpool,Man City,1,0,H,1,0,H
1870,E0,201617,31/12/2016,Man United,Middlesbrough,2,1,H,0,0,D
1871,E0,201617,31/12/2016,Southampton,West Brom,1,2,A,1,1,D
1872,E0,201617,31/12/2016,Swansea,Bournemouth,0,3,A,0,2,A
1873,E0,201617,01/01/2017,Arsenal,Crystal Palace,2,0,H,1,0,H
1874,E0,201617,01/01/2017,Watford,Tottenham,1,4,A,0,3,A
1875,E0,201617,02/01/2017,Everton,Southampton,3,0,H,0,0,D
1876,E0,201617,02/01/2017,Man City,Burnley,2,1,H,0,0,D
1877,E0,201617,02/01/2017,Middlesbrough,Leicester,0,0,D,0,0,D
1878,E0,201617,02/01/2017,Sunderland,Liverpool,2,2,D,1,1,D
1879,E0,201617,02/01/2017,West Brom,Hull,3,1,H,0,1,A
1880,E0,201617,02/01/2017,West Ham,Man United,0,2,A,0,0,D
1881,E0,201617,03/01/2017,Bournemouth,Arsenal,3,3,D,2,0,H
1882,E0,201617,03/01/2017,Crystal Palace,Swansea,1,2,A,0,1,A
1883,E0,201617,03/01/2017,Stoke,Watford,2,0,H,1,0,H
1884,E0,201617,04/01/2017,Tottenham,Chelsea,2,0,H,1,0,H
1885,E0,201617,14/01/2017,Burnley,Southampton,1,0,H,0,0,D
1886,E0,201617,14/01/2017,Hull,Bournemouth,3,1,H,1,1,D
1887,E0,201617,14/01/2017,Leicester,Chelsea,0,3,A,0,1,A
1888,E0,201617,14/01/2017,Sunderland,Stoke,1,3,A,1,3,A
1889,E0,201617,14/01/2017,Swansea,Arsenal,0,4,A,0,1,A
1890,E0,201617,14/01/2017,Tottenham,West Brom,4,0,H,2,0,H
1891,E0,201617,14/01/2017,Watford,Middlesbrough,0,0,D,0,0,D
1892,E0,201617,14/01/2017,West Ham,Crystal Palace,3,0,H,0,0,D
1893,E0,201617,15/01/2017,Everton,Man City,4,0,H,1,0,H
1894,E0,201617,15/01/2017,Man United,Liverpool,1,1,D,0,1,A
1895,E0,201617,21/01/2017,Bournemouth,Watford,2,2,D,0,1,A
1896,E0,201617,21/01/2017,Crystal Palace,Everton,0,1,A,0,0,D
1897,E0,201617,21/01/2017,Liverpool,Swansea,2,3,A,0,0,D
1898,E0,201617,21/01/2017,Man City,Tottenham,2,2,D,0,0,D
1899,E0,201617,21/01/2017,Middlesbrough,West Ham,1,3,A,1,2,A
1900,E0,201617,21/01/2017,Stoke,Man United,1,1,D,1,0,H
1901,E0,201617,21/01/2017,West Brom,Sunderland,2,0,H,2,0,H
1902,E0,201617,22/01/2017,Arsenal,Burnley,2,1,H,0,0,D
1903,E0,201617,22/01/2017,Chelsea,Hull,2,0,H,1,0,H
1904,E0,201617,22/01/2017,Southampton,Leicester,3,0,H,2,0,H
1905,E0,201617,31/01/2017,Arsenal,Watford,1,2,A,0,2,A
1906,E0,201617,31/01/2017,Bournemouth,Crystal Palace,0,2,A,0,0,D
1907,E0,201617,31/01/2017,Burnley,Leicester,1,0,H,0,0,D
1908,E0,201617,31/01/2017,Liverpool,Chelsea,1,1,D,0,1,A
1909,E0,201617,31/01/2017,Middlesbrough,West Brom,1,1,D,1,1,D
1910,E0,201617,31/01/2017,Sunderland,Tottenham,0,0,D,0,0,D
1911,E0,201617,31/01/2017,Swansea,Southampton,2,1,H,1,0,H
1912,E0,201617,01/02/2017,Man United,Hull,0,0,D,0,0,D
1913,E0,201617,01/02/2017,Stoke,Everton,1,1,D,1,1,D
1914,E0,201617,01/02/2017,West Ham,Man City,0,4,A,0,3,A
1915,E0,201617,04/02/2017,Chelsea,Arsenal,3,1,H,1,0,H
1916,E0,201617,04/02/2017,Crystal Palace,Sunderland,0,4,A,0,4,A
1917,E0,201617,04/02/2017,Everton,Bournemouth,6,3,H,3,0,H
1918,E0,201617,04/02/2017,Hull,Liverpool,2,0,H,1,0,H
1919,E0,201617,04/02/2017,Southampton,West Ham,1,3,A,1,2,A
1920,E0,201617,04/02/2017,Tottenham,Middlesbrough,1,0,H,0,0,D
1921,E0,201617,04/02/2017,Watford,Burnley,2,1,H,2,0,H
1922,E0,201617,04/02/2017,West Brom,Stoke,1,0,H,1,0,H
1923,E0,201617,05/02/2017,Leicester,Man United,0,3,A,0,2,A
1924,E0,201617,05/02/2017,Man City,Swansea,2,1,H,1,0,H
1925,E0,201617,11/02/2017,Arsenal,Hull,2,0,H,1,0,H
1926,E0,201617,11/02/2017,Liverpool,Tottenham,2,0,H,2,0,H
1927,E0,201617,11/02/2017,Man United,Watford,2,0,H,1,0,H
1928,E0,201617,11/02/2017,Middlesbrough,Everton,0,0,D,0,0,D
1929,E0,201617,11/02/2017,Stoke,Crystal Palace,1,0,H,0,0,D
1930,E0,201617,11/02/2017,Sunderland,Southampton,0,4,A,0,2,A
1931,E0,201617,11/02/2017,West Ham,West Brom,2,2,D,0,1,A
1932,E0,201617,12/02/2017,Burnley,Chelsea,1,1,D,1,1,D
1933,E0,201617,12/02/2017,Swansea,Leicester,2,0,H,2,0,H
1934,E0,201617,13/02/2017,Bournemouth,Man City,0,2,A,0,1,A
1935,E0,201617,25/02/2017,Chelsea,Swansea,3,1,H,1,1,D
1936,E0,201617,25/02/2017,Crystal Palace,Middlesbrough,1,0,H,1,0,H
1937,E0,201617,25/02/2017,Everton,Sunderland,2,0,H,1,0,H
1938,E0,201617,25/02/2017,Hull,Burnley,1,1,D,0,0,D
1939,E0,201617,25/02/2017,Watford,West Ham,1,1,D,1,0,H
1940,E0,201617,25/02/2017,West Brom,Bournemouth,2,1,H,2,1,H
1941,E0,201617,26/02/2017,Tottenham,Stoke,4,0,H,4,0,H
1942,E0,201617,27/02/2017,Leicester,Liverpool,3,1,H,2,0,H
1943,E0,201617,04/03/2017,Leicester,Hull,3,1,H,1,1,D
1944,E0,201617,04/03/2017,Liverpool,Arsenal,3,1,H,2,0,H
1945,E0,201617,04/03/2017,Man United,Bournemouth,1,1,D,1,1,D
1946,E0,201617,04/03/2017,Stoke,Middlesbrough,2,0,H,2,0,H
1947,E0,201617,04/03/2017,Swansea,Burnley,3,2,H,1,1,D
1948,E0,201617,04/03/2017,Watford,Southampton,3,4,A,1,2,A
1949,E0,201617,04/03/2017,West Brom,Crystal Palace,0,2,A,0,0,D
1950,E0,201617,05/03/2017,Sunderland,Man City,0,2,A,0,1,A
1951,E0,201617,05/03/2017,Tottenham,Everton,3,2,H,1,0,H
1952,E0,201617,06/03/2017,West Ham,Chelsea,1,2,A,0,1,A
1953,E0,201617,08/03/2017,Man City,Stoke,0,0,D,0,0,D
1954,E0,201617,11/03/2017,Bournemouth,West Ham,3,2,H,1,1,D
1955,E0,201617,11/03/2017,Everton,West Brom,3,0,H,2,0,H
1956,E0,201617,11/03/2017,Hull,Swansea,2,1,H,0,0,D
1957,E0,201617,12/03/2017,Liverpool,Burnley,2,1,H,1,1,D
1958,E0,201617,18/03/2017,Bournemouth,Swansea,2,0,H,1,0,H
1959,E0,201617,18/03/2017,Crystal Palace,Watford,1,0,H,0,0,D
1960,E0,201617,18/03/2017,Everton,Hull,4,0,H,1,0,H
1961,E0,201617,18/03/2017,Stoke,Chelsea,1,2,A,1,1,D
1962,E0,201617,18/03/2017,Sunderland,Burnley,0,0,D,0,0,D
1963,E0,201617,18/03/2017,West Brom,Arsenal,3,1,H,1,1,D
1964,E0,201617,18/03/2017,West Ham,Leicester,2,3,A,1,3,A
1965,E0,201617,19/03/2017,Man City,Liverpool,1,1,D,0,0,D
1966,E0,201617,19/03/2017,Middlesbrough,Man United,1,3,A,0,1,A
1967,E0,201617,19/03/2017,Tottenham,Southampton,2,1,H,2,0,H
1968,E0,201617,01/04/2017,Burnley,Tottenham,0,2,A,0,0,D
1969,E0,201617,01/04/2017,Chelsea,Crystal Palace,1,2,A,1,2,A
1970,E0,201617,01/04/2017,Hull,West Ham,2,1,H,0,1,A
1971,E0,201617,01/04/2017,Leicester,Stoke,2,0,H,1,0,H
1972,E0,201617,01/04/2017,Liverpool,Everton,3,1,H,2,1,H
1973,E0,201617,01/04/2017,Man United,West Brom,0,0,D,0,0,D
1974,E0,201617,01/04/2017,Southampton,Bournemouth,0,0,D,0,0,D
1975,E0,201617,01/04/2017,Watford,Sunderland,1,0,H,0,0,D
1976,E0,201617,02/04/2017,Arsenal,Man City,2,2,D,1,2,A
1977,E0,201617,02/04/2017,Swansea,Middlesbrough,0,0,D,0,0,D
1978,E0,201617,04/04/2017,Burnley,Stoke,1,0,H,0,0,D
1979,E0,201617,04/04/2017,Leicester,Sunderland,2,0,H,0,0,D
1980,E0,201617,04/04/2017,Man United,Everton,1,1,D,0,1,A
1981,E0,201617,04/04/2017,Watford,West Brom,2,0,H,1,0,H
1982,E0,201617,05/04/2017,Arsenal,West Ham,3,0,H,0,0,D
1983,E0,201617,05/04/2017,Chelsea,Man City,2,1,H,2,1,H
1984,E0,201617,05/04/2017,Hull,Middlesbrough,4,2,H,3,2,H
1985,E0,201617,05/04/2017,Liverpool,Bournemouth,2,2,D,1,1,D
1986,E0,201617,05/04/2017,Southampton,Crystal Palace,3,1,H,1,1,D
1987,E0,201617,05/04/2017,Swansea,Tottenham,1,3,A,1,0,H
1988,E0,201617,08/04/2017,Bournemouth,Chelsea,1,3,A,1,2,A
1989,E0,201617,08/04/2017,Man City,Hull,3,1,H,1,0,H
1990,E0,201617,08/04/2017,Middlesbrough,Burnley,0,0,D,0,0,D
1991,E0,201617,08/04/2017,Stoke,Liverpool,1,2,A,1,0,H
1992,E0,201617,08/04/2017,Tottenham,Watford,4,0,H,3,0,H
1993,E0,201617,08/04/2017,West Brom,Southampton,0,1,A,0,1,A
1994,E0,201617,08/04/2017,West Ham,Swansea,1,0,H,1,0,H
1995,E0,201617,09/04/2017,Everton,Leicester,4,2,H,3,2,H
1996,E0,201617,09/04/2017,Sunderland,Man United,0,3,A,0,1,A
1997,E0,201617,10/04/2017,Crystal Palace,Arsenal,3,0,H,1,0,H
1998,E0,201617,15/04/2017,Crystal Palace,Leicester,2,2,D,0,1,A
1999,E0,201617,15/04/2017,Everton,Burnley,3,1,H,0,0,D
2000,E0,201617,15/04/2017,Southampton,Man City,0,3,A,0,0,D
2001,E0,201617,15/04/2017,Stoke,Hull,3,1,H,1,0,H
2002,E0,201617,15/04/2017,Sunderland,West Ham,2,2,D,1,1,D
2003,E0,201617,15/04/2017,Tottenham,Bournemouth,4,0,H,2,0,H
2004,E0,201617,15/04/2017,Watford,Swansea,1,0,H,1,0,H
2005,E0,201617,16/04/2017,Man United,Chelsea,2,0,H,1,0,H
2006,E0,201617,16/04/2017,West Brom,Liverpool,0,1,A,0,1,A
2007,E0,201617,17/04/2017,Middlesbrough,Arsenal,1,2,A,0,1,A
2008,E0,201617,22/04/2017,Bournemouth,Middlesbrough,4,0,H,2,0,H
2009,E0,201617,22/04/2017,Hull,Watford,2,0,H,0,0,D
2010,E0,201617,22/04/2017,Swansea,Stoke,2,0,H,1,0,H
2011,E0,201617,22/04/2017,West Ham,Everton,0,0,D,0,0,D
2012,E0,201617,23/04/2017,Burnley,Man United,0,2,A,0,2,A
2013,E0,201617,23/04/2017,Liverpool,Crystal Palace,1,2,A,1,1,D
2014,E0,201617,25/04/2017,Chelsea,Southampton,4,2,H,2,1,H
2015,E0,201617,26/04/2017,Arsenal,Leicester,1,0,H,0,0,D
2016,E0,201617,26/04/2017,Crystal Palace,Tottenham,0,1,A,0,0,D
2017,E0,201617,26/04/2017,Middlesbrough,Sunderland,1,0,H,1,0,H
2018,E0,201617,27/04/2017,Man City,Man United,0,0,D,0,0,D
2019,E0,201617,29/04/2017,Crystal Palace,Burnley,0,2,A,0,1,A
2020,E0,201617,29/04/2017,Southampton,Hull,0,0,D,0,0,D
2021,E0,201617,29/04/2017,Stoke,West Ham,0,0,D,0,0,D
2022,E0,201617,29/04/2017,Sunderland,Bournemouth,0,1,A,0,0,D
2023,E0,201617,29/04/2017,West Brom,Leicester,0,1,A,0,1,A
2024,E0,201617,30/04/2017,Everton,Chelsea,0,3,A,0,0,D
2025,E0,201617,30/04/2017,Man United,Swansea,1,1,D,1,0,H
2026,E0,201617,30/04/2017,Middlesbrough,Man City,2,2,D,1,0,H
2027,E0,201617,30/04/2017,Tottenham,Arsenal,2,0,H,0,0,D
2028,E0,201617,01/05/2017,Watford,Liverpool,0,1,A,0,1,A
2029,E0,201617,05/05/2017,West Ham,Tottenham,1,0,H,0,0,D
2030,E0,201617,06/05/2017,Bournemouth,Stoke,2,2,D,0,1,A
2031,E0,201617,06/05/2017,Burnley,West Brom,2,2,D,0,0,D
2032,E0,201617,06/05/2017,Hull,Sunderland,0,2,A,0,0,D
2033,E0,201617,06/05/2017,Leicester,Watford,3,0,H,1,0,H
2034,E0,201617,06/05/2017,Man City,Crystal Palace,5,0,H,1,0,H
2035,E0,201617,06/05/2017,Swansea,Everton,1,0,H,1,0,H
2036,E0,201617,07/05/2017,Arsenal,Man United,2,0,H,0,0,D
2037,E0,201617,07/05/2017,Liverpool,Southampton,0,0,D,0,0,D
2038,E0,201617,08/05/2017,Chelsea,Middlesbrough,3,0,H,2,0,H
2039,E0,201617,10/05/2017,Southampton,Arsenal,0,2,A,0,0,D
2040,E0,201617,12/05/2017,Everton,Watford,1,0,H,0,0,D
2041,E0,201617,12/05/2017,West Brom,Chelsea,0,1,A,0,0,D
2042,E0,201617,13/05/2017,Bournemouth,Burnley,2,1,H,1,0,H
2043,E0,201617,13/05/2017,Man City,Leicester,2,1,H,2,1,H
2044,E0,201617,13/05/2017,Middlesbrough,Southampton,1,2,A,0,1,A
2045,E0,201617,13/05/2017,Stoke,Arsenal,1,4,A,0,1,A
2046,E0,201617,13/05/2017,Sunderland,Swansea,0,2,A,0,2,A
2047,E0,201617,14/05/2017,Crystal Palace,Hull,4,0,H,2,0,H
2048,E0,201617,14/05/2017,Tottenham,Man United,2,1,H,1,0,H
2049,E0,201617,14/05/2017,West Ham,Liverpool,0,4,A,0,1,A
2050,E0,201617,15/05/2017,Chelsea,Watford,4,3,H,2,1,H
2051,E0,201617,16/05/2017,Arsenal,Sunderland,2,0,H,0,0,D
2052,E0,201617,16/05/2017,Man City,West Brom,3,1,H,2,0,H
2053,E0,201617,17/05/2017,Southampton,Man United,0,0,D,0,0,D
2054,E0,201617,18/05/2017,Leicester,Tottenham,1,6,A,0,2,A
2055,E0,201617,21/05/2017,Arsenal,Everton,3,1,H,2,0,H
2056,E0,201617,21/05/2017,Burnley,West Ham,1,2,A,1,1,D
2057,E0,201617,21/05/2017,Chelsea,Sunderland,5,1,H,1,1,D
2058,E0,201617,21/05/2017,Hull,Tottenham,1,7,A,0,3,A
2059,E0,201617,21/05/2017,Leicester,Bournemouth,1,1,D,0,1,A
2060,E0,201617,21/05/2017,Liverpool,Middlesbrough,3,0,H,1,0,H
2061,E0,201617,21/05/2017,Man United,Crystal Palace,2,0,H,2,0,H
2062,E0,201617,21/05/2017,Southampton,Stoke,0,1,A,0,0,D
2063,E0,201617,21/05/2017,Swansea,West Brom,2,1,H,0,1,A
2064,E0,201617,21/05/2017,Watford,Man City,0,5,A,0,4,A
2065,D1,201617,26/08/2016,Bayern Munich,Werder Bremen,6,0,H,2,0,H
2066,D1,201617,27/08/2016,Augsburg,Wolfsburg,0,2,A,0,1,A
2067,D1,201617,27/08/2016,Dortmund,Mainz,2,1,H,1,0,H
2068,D1,201617,27/08/2016,Ein Frankfurt,Schalke 04,1,0,H,1,0,H
2069,D1,201617,27/08/2016,FC Koln,Darmstadt,2,0,H,1,0,H
2070,D1,201617,27/08/2016,Hamburg,Ingolstadt,1,1,D,1,0,H
2071,D1,201617,27/08/2016,M'gladbach,Leverkusen,2,1,H,1,0,H
2072,D1,201617,28/08/2016,Hertha,Freiburg,2,1,H,0,0,D
2073,D1,201617,28/08/2016,Hoffenheim,RB Leipzig,2,2,D,0,0,D
2074,D1,201617,09/09/2016,Schalke 04,Bayern Munich,0,2,A,0,0,D
2075,D1,201617,10/09/2016,Darmstadt,Ein Frankfurt,1,0,H,0,0,D
2076,D1,201617,10/09/2016,Freiburg,M'gladbach,3,1,H,0,1,A
2077,D1,201617,10/09/2016,Ingolstadt,Hertha,0,2,A,0,1,A
2078,D1,201617,10/09/2016,Leverkusen,Hamburg,3,1,H,0,0,D
2079,D1,201617,10/09/2016,RB Leipzig,Dortmund,1,0,H,0,0,D
2080,D1,201617,10/09/2016,Wolfsburg,FC Koln,0,0,D,0,0,D
2081,D1,201617,11/09/2016,Mainz,Hoffenheim,4,4,D,4,1,H
2082,D1,201617,11/09/2016,Werder Bremen,Augsburg,1,2,A,1,0,H
2083,D1,201617,16/09/2016,FC Koln,Freiburg,3,0,H,3,0,H
2084,D1,201617,17/09/2016,Bayern Munich,Ingolstadt,3,1,H,1,1,D
2085,D1,201617,17/09/2016,Dortmund,Darmstadt,6,0,H,1,0,H
2086,D1,201617,17/09/2016,Ein Frankfurt,Leverkusen,2,1,H,0,0,D
2087,D1,201617,17/09/2016,Hamburg,RB Leipzig,0,4,A,0,0,D
2088,D1,201617,17/09/2016,Hoffenheim,Wolfsburg,0,0,D,0,0,D
2089,D1,201617,17/09/2016,M'gladbach,Werder Bremen,4,1,H,4,0,H
2090,D1,201617,18/09/2016,Augsburg,Mainz,1,3,A,0,1,A
2091,D1,201617,18/09/2016,Hertha,Schalke 04,2,0,H,0,0,D
2092,D1,201617,20/09/2016,Darmstadt,Hoffenheim,1,1,D,0,0,D
